"Manufacturer Name";"Product Code";"Model Number";"Product Name";"Retailer Product Code";"Category";"Product URL";"Image URL";"Stock";"Product Price";"Currency"
"PHILIPS";"872790082042304";"";"Bec halogen reflector Philips EcoClassic 18W E14 230V NR50 1CT/10 SRP PROMO, 872790082042304";"PS02820";"PH SURSE";"http://etbm.ro/bec-halogen-reflector-philips-ecoclassic-18w-e14-230v-nr50-1ct10-srp-promo-872790082042304";"http://etbm.ro/\content\images\thumbs\0007255_bec-halogen-reflector-philips-ecoclassic-18w-e14-230v-nr50-1ct10-srp-promo-872790082042304.jpeg";"1";"7.10";"RON"
"PHILIPS";"8727900835304";"";"Bec halogen reflector Philips EcoClassic 42W E27 R80 25D 1CT/10 SRP PROMO, 872790083530401";"PS02825";"PH SURSE";"http://etbm.ro/bec-halogen-reflector-philips-ecoclassic-42w-e27-r80-25d-1ct10-srp-promo-872790083530401";"http://etbm.ro/\content\images\thumbs\0007279_bec-halogen-reflector-philips-ecoclassic-42w-e27-r80-25d-1ct10-srp-promo-872790083530401.jpeg";"87";"7.16";"RON"
"PHILIPS";"8727900835304";"";"Bec halogen reflector Philips EcoClassic 42W E27 R80 25D 1CT/10 SRP PROMO, 872790083530401";"PS02825";"PH SURSE";"http://etbm.ro/bec-halogen-reflector-philips-ecoclassic-42w-e27-r80-25d-1ct10-srp-promo-872790083530401";"http://etbm.ro/\content\images\thumbs\0007279_bec-halogen-reflector-philips-ecoclassic-42w-e27-r80-25d-1ct10-srp-promo-872790083530401.jpeg";"87";"7.16";"RON"
"PHILIPS";"8727900831443";"";"Bec halogen lustra Philips EcoClassic 18W E14 230V P45 1CT/15 SRP PROMO, 872790083144304";"PS02810";"PH SURSE";"http://etbm.ro/bec-halogen-lustra-philips-ecoclassic-18w-e14-230v-p45-1ct15-srp-promo-872790083144304";"http://etbm.ro/\content\images\thumbs\0007257_bec-halogen-lustra-philips-ecoclassic-18w-e14-230v-p45-1ct15-srp-promo-872790083144304.jpeg";"223";"4.74";"RON"
"PHILIPS";"8727900831405";"";"Bec halogen lustra Philips EcoClassic 28W E27 230V P45 1CT/15 SRP PROMO, 872790083140504";"PS02815";"PH SURSE";"http://etbm.ro/bec-halogen-lustra-philips-ecoclassic-28w-e27-230v-p45-1ct15-srp-promo-872790083140504";"http://etbm.ro/\content\images\thumbs\0007270_bec-halogen-lustra-philips-ecoclassic-28w-e27-230v-p45-1ct15-srp-promo-872790083140504.jpeg";"2096";"5.80";"RON"
"PHILIPS";"8727900252262";"";"Bec halogen clasic Philips EcoClassic 105W E27 230V A55 1CT/15 SRP PROMO, 872790025226200";"PS02808";"PH SURSE";"http://etbm.ro/bec-halogen-clasic-philips-ecoclassic-105w-e27-230v-a55-1ct15-srp-promo-872790025226200";"http://etbm.ro/\content\images\thumbs\0007251_bec-halogen-clasic-philips-ecoclassic-105w-e27-230v-a55-1ct15-srp-promo-872790025226200.jpeg";"22358";"5.95";"RON"
"PHILIPS";"8727900252255";"";"Bec halogen clasic Philips EcoClassic 70W E27 230V A55 1CT/15 SRP PROMO, 872790025225506";"PS02807";"PH SURSE";"http://etbm.ro/bec-halogen-clasic-philips-ecoclassic-70w-e27-230v-a55-1ct15-srp-promo-872790025225506";"http://etbm.ro/\content\images\thumbs\0007282_bec-halogen-clasic-philips-ecoclassic-70w-e27-230v-a55-1ct15-srp-promo-872790025225506.jpeg";"6739";"5.95";"RON"
"PHILIPS";"8727900252651";"";"Bec halogen lumanare Philips EcoClassic 28W E14 230V B35 1CT/15 SRP PROMO, 872790025265106";"PS02818";"PH SURSE";"http://etbm.ro/bec-halogen-lumanare-philips-ecoclassic-28w-e14-230v-b35-1ct15-srp-promo-872790025265106";"http://etbm.ro/\content\images\thumbs\0007263_bec-halogen-lumanare-philips-ecoclassic-28w-e14-230v-b35-1ct15-srp-promo-872790025265106.jpeg";"6771";"5.84";"RON"
"PHILIPS";"8727900252552";"";"Bec halogen clasic Philips EcoClassic 140W E27 230V A55 1CT/15 SRP PROMO, 872790025255200";"PS02809";"PH SURSE";"http://etbm.ro/bec-halogen-clasic-philips-ecoclassic-140w-e27-230v-a55-1ct15-srp-promo-872790025255200";"http://etbm.ro/\content\images\thumbs\0007253_bec-halogen-clasic-philips-ecoclassic-140w-e27-230v-a55-1ct15-srp-promo-872790025255200.jpeg";"6824";"5.95";"RON"
"PHILIPS";"8727900252743";"";"Bec halogen reflector Philips EcoClassic 28W E14 230V NR50 1CT/10 SRP PROMO, 872790025274304";"PS02821";"PH SURSE";"http://etbm.ro/bec-halogen-reflector-philips-ecoclassic-28w-e14-230v-nr50-1ct10-srp-promo-872790025274304";"http://etbm.ro/\content\images\thumbs\0007265_bec-halogen-reflector-philips-ecoclassic-28w-e14-230v-nr50-1ct10-srp-promo-872790025274304.jpeg";"1";"7.10";"RON"
"PHILIPS";"8727900252743";"";"Bec halogen reflector Philips EcoClassic 28W E14 230V NR50 1CT/10 SRP PROMO, 872790025274304";"PS02821";"PH SURSE";"http://etbm.ro/bec-halogen-reflector-philips-ecoclassic-28w-e14-230v-nr50-1ct10-srp-promo-872790025274304";"http://etbm.ro/\content\images\thumbs\0007265_bec-halogen-reflector-philips-ecoclassic-28w-e14-230v-nr50-1ct10-srp-promo-872790025274304.jpeg";"1";"7.10";"RON"
"PHILIPS";"8727900251722";"";"Bec halogen clasic Philips EcoClassic 53W E27 230V A55 1CT/15 SRP PROMO, 872790025172205";"PS02806";"PH SURSE";"http://etbm.ro/bec-halogen-clasic-philips-ecoclassic-53w-e27-230v-a55-1ct15-srp-promo-872790025172205";"http://etbm.ro/\content\images\thumbs\0007280_bec-halogen-clasic-philips-ecoclassic-53w-e27-230v-a55-1ct15-srp-promo-872790025172205.jpeg";"4088";"5.95";"RON"
"PHILIPS";"8727900831382";"";"Bec halogen lustra Philips EcoClassic 18W E27 230V P45 1CT/15 SRP PROMO, 872790083138204";"PS02814";"PH SURSE";"http://etbm.ro/bec-halogen-lustra-philips-ecoclassic-18w-e27-230v-p45-1ct15-srp-promo-872790083138204";"http://etbm.ro/\content\images\thumbs\0007259_bec-halogen-lustra-philips-ecoclassic-18w-e27-230v-p45-1ct15-srp-promo-872790083138204.jpeg";"509";"5.45";"RON"
"PHILIPS";"8718291684350";"";"Bec halogen reflector Philips EcoClassic 42W E14 230V NR50 1CT/10 SRP PROMO, 871829168435001";"PS02822";"PH SURSE";"http://etbm.ro/bec-halogen-reflector-philips-ecoclassic-42w-e14-230v-nr50-1ct10-srp-promo-871829168435001";"http://etbm.ro/\content\images\thumbs\0007273_bec-halogen-reflector-philips-ecoclassic-42w-e14-230v-nr50-1ct10-srp-promo-871829168435001.jpeg";"12";"6.74";"RON"
"PHILIPS";"8727900831467";"";"Bec halogen lustra Philips EcoClassic 28W E14 230V P45 1CT/15 SRP PROMO, 872790083146704";"PS02811";"PH SURSE";"http://etbm.ro/bec-halogen-lustra-philips-ecoclassic-28w-e14-230v-p45-1ct15-srp-promo-872790083146704";"http://etbm.ro/\content\images\thumbs\0007266_bec-halogen-lustra-philips-ecoclassic-28w-e14-230v-p45-1ct15-srp-promo-872790083146704.jpeg";"1001";"5.80";"RON"
"PHILIPS";"8727900251951";"";"Bec halogen reflector Philips EcoClassic 42W E27 230V NR63 1CT/10 SRP PROMO, 872790025195104";"PS02824";"PH SURSE";"http://etbm.ro/bec-halogen-reflector-philips-ecoclassic-42w-e27-230v-nr63-1ct10-srp-promo-872790025195104";"http://etbm.ro/\content\images\thumbs\0007277_bec-halogen-reflector-philips-ecoclassic-42w-e27-230v-nr63-1ct10-srp-promo-872790025195104.jpeg";"1";"7.10";"RON"
"PHILIPS";"8727900251951";"";"Bec halogen reflector Philips EcoClassic 42W E27 230V NR63 1CT/10 SRP PROMO, 872790025195104";"PS02824";"PH SURSE";"http://etbm.ro/bec-halogen-reflector-philips-ecoclassic-42w-e27-230v-nr63-1ct10-srp-promo-872790025195104";"http://etbm.ro/\content\images\thumbs\0007277_bec-halogen-reflector-philips-ecoclassic-42w-e27-230v-nr63-1ct10-srp-promo-872790025195104.jpeg";"1";"7.10";"RON"
"PHILIPS";"8727900831481";"";"Bec halogen lustra Philips EcoClassic 42W E14 230V P45 1CT/15 SRP PROMO, 872790083148101";"PS02812";"PH SURSE";"http://etbm.ro/bec-halogen-lustra-philips-ecoclassic-42w-e14-230v-p45-1ct15-srp-promo-872790083148101";"http://etbm.ro/\content\images\thumbs\0007275_bec-halogen-lustra-philips-ecoclassic-42w-e14-230v-p45-1ct15-srp-promo-872790083148101.jpeg";"7517";"5.80";"RON"
"PHILIPS";"8727900831481";"";"Bec halogen lustra Philips EcoClassic 42W E14 230V P45 1CT/15 SRP PROMO, 872790083148101";"PS02812";"PH SURSE";"http://etbm.ro/bec-halogen-lustra-philips-ecoclassic-42w-e14-230v-p45-1ct15-srp-promo-872790083148101";"http://etbm.ro/\content\images\thumbs\0007275_bec-halogen-lustra-philips-ecoclassic-42w-e14-230v-p45-1ct15-srp-promo-872790083148101.jpeg";"7517";"5.80";"RON"
"PHILIPS";"8727900831429";"";"Bec halogen lustra Philips EcoClassic 42W E27 230V P45 1CT/15 SRP PROMO, 872790083142901";"PS02816";"PH SURSE";"http://etbm.ro/bec-halogen-lustra-philips-ecoclassic-42w-e27-230v-p45-1ct15-srp-promo-872790083142901";"http://etbm.ro/\content\images\thumbs\0007278_bec-halogen-lustra-philips-ecoclassic-42w-e27-230v-p45-1ct15-srp-promo-872790083142901.jpeg";"388";"5.80";"RON"
"PHILIPS";"8727900831429";"";"Bec halogen lustra Philips EcoClassic 42W E27 230V P45 1CT/15 SRP PROMO, 872790083142901";"PS02816";"PH SURSE";"http://etbm.ro/bec-halogen-lustra-philips-ecoclassic-42w-e27-230v-p45-1ct15-srp-promo-872790083142901";"http://etbm.ro/\content\images\thumbs\0007278_bec-halogen-lustra-philips-ecoclassic-42w-e27-230v-p45-1ct15-srp-promo-872790083142901.jpeg";"388";"5.80";"RON"
"PHILIPS";"8727900820584";"";"Bec halogen lumanare Philips EcoClassic 42W E14 230V B35 1CT/15 SRP PROMO, 872790082058402";"PS02819";"PH SURSE";"http://etbm.ro/bec-halogen-lumanare-philips-ecoclassic-42w-e14-230v-b35-1ct15-srp-promo-872790082058402";"http://etbm.ro/\content\images\thumbs\0007272_bec-halogen-lumanare-philips-ecoclassic-42w-e14-230v-b35-1ct15-srp-promo-872790082058402.jpeg";"8418";"5.80";"RON"
"PHILIPS";"8727900820584";"";"Bec halogen lumanare Philips EcoClassic 42W E14 230V B35 1CT/15 SRP PROMO, 872790082058402";"PS02819";"PH SURSE";"http://etbm.ro/bec-halogen-lumanare-philips-ecoclassic-42w-e14-230v-b35-1ct15-srp-promo-872790082058402";"http://etbm.ro/\content\images\thumbs\0007272_bec-halogen-lumanare-philips-ecoclassic-42w-e14-230v-b35-1ct15-srp-promo-872790082058402.jpeg";"8418";"5.80";"RON"
"PHILIPS";"8727900835342";"";"Bec halogen reflector Philips EcoClassic 70W E27 R80 25D 1CT/10 SRP PROMO, 872790083534201";"PS02826";"PH SURSE";"http://etbm.ro/bec-halogen-reflector-philips-ecoclassic-70w-e27-r80-25d-1ct10-srp-promo-872790083534201";"http://etbm.ro/\content\images\thumbs\0007284_bec-halogen-reflector-philips-ecoclassic-70w-e27-r80-25d-1ct10-srp-promo-872790083534201.jpeg";"153";"7.16";"RON"
"PHILIPS";"8727900835342";"";"Bec halogen reflector Philips EcoClassic 70W E27 R80 25D 1CT/10 SRP PROMO, 872790083534201";"PS02826";"PH SURSE";"http://etbm.ro/bec-halogen-reflector-philips-ecoclassic-70w-e27-r80-25d-1ct10-srp-promo-872790083534201";"http://etbm.ro/\content\images\thumbs\0007284_bec-halogen-reflector-philips-ecoclassic-70w-e27-r80-25d-1ct10-srp-promo-872790083534201.jpeg";"153";"7.16";"RON"
"PHILIPS";"8718696465844";"";"Bec led Philips forma clasica 9W, A60M, E27, 230V, mat, 15000 ore, lumina calda, 871869646584400";"PS02827";"PH SURSE";"http://etbm.ro/bec-led-philips-forma-clasica-9w-a60m-e27-230v-mat-15000-ore-lumina-calda-871869646584400";"http://etbm.ro/\content\images\thumbs\0010812_bec-led-philips-forma-clasica-9w-a60m-e27-230v-mat-15000-ore-lumina-calda-871869646584400.jpeg";"2";"18.64";"RON"
"PHILIPS";"2059595041545";"";"Tub fluorescent Philips TL Mini 6W/33-640, G5, 10000 ore, 4100k, lumina neutra";"PS02592";"PH SURSE";"http://etbm.ro/tub-fluorescent-philips-tl-mini-6w33-640-g5-10000-ore-4100k-lumina-neutra";"http://etbm.ro/\content\images\thumbs\0013303_tub-fluorescent-philips-tl-mini-6w33-640-g5-10000-ore-4100k-lumina-neutra.jpeg";"170";"7.94";"RON"
"PHILIPS";"8718696511800";"";"Bridge wireless Philips Hue";"PS02884";"PH SURSE";"http://etbm.ro/bridge-wireless-philips-hue";"http://etbm.ro/\content\images\thumbs\0013049_bridge-wireless-philips-hue.jpeg";"31";"351.53";"RON"
"PHILIPS";"8711500469168";"";"Bec economic Philips Stick ESaver 9W, E27, 6000 ore, 2700k, lumina calda";"PS00127";"PH SURSE";"http://etbm.ro/bec-economic-philips-stick-esaver-9w-e27-6000-ore-2700k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0011079_bec-economic-philips-stick-esaver-9w-e27-6000-ore-2700k-lumina-calda.jpeg";"1";"9.29";"RON"
"PHILIPS";"8711500751430";"";"Bec economic Philips forma stick, Master PL-E 20W, E27, 20000 ore, 2700k, lumina calda";"PS00190";"PH SURSE";"http://etbm.ro/bec-economic-philips-forma-stick-master-pl-e-20w-e27-20000-ore-2700k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0016736_bec-economic-philips-forma-stick-master-pl-e-20w-e27-20000-ore-2700k-lumina-calda.jpeg";"1";"34.39";"RON"
"PHILIPS";"8711500868954";"";"Tub fluorescent T5 Philips Master TL5 High Output 90 De Luxe 24W, G5, 30000 ore, 4000k, lumina neutra";"PS02629";"PH SURSE";"http://etbm.ro/tub-fluorescent-t5-philips-master-tl5-high-output-90-de-luxe-24w-g5-30000-ore-4000k-lumina-neutra";"http://etbm.ro/\content\images\thumbs\0013322_tub-fluorescent-t5-philips-master-tl5-high-output-90-de-luxe-24w-g5-30000-ore-4000k-lumina-neutra.jpeg";"33";"26.11";"RON"
"PHILIPS";"8711500898890";"";"Bec economic 4 pini Philips Master PL-C Xtra 4P 26W, G24d-3, 32000 ore, 3000k, lumina calda";"PS01765";"PH SURSE";"http://etbm.ro/bec-economic-4-pini-philips-master-pl-c-xtra-4p-26w-g24d-3-32000-ore-3000k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0013486_bec-economic-4-pini-philips-master-pl-c-xtra-4p-26w-g24d-3-32000-ore-3000k-lumina-calda.jpeg";"13";"25.39";"RON"
"PHILIPS";"8718291177951";"";"Bec economic Philips Small Economy, forma stick, 8W, E14, 6000 ore, 6500k, lumina rece";"PS02099";"PH SURSE";"http://etbm.ro/bec-economic-philips-small-economy-forma-stick-8w-e14-6000-ore-6500k-lumina-rece";"http://etbm.ro/\content\images\thumbs\0011049_bec-economic-philips-small-economy-forma-stick-8w-e14-6000-ore-6500k-lumina-rece.jpeg";"72";"8.12";"RON"
"PHILIPS";"8711500623270";"";"Bec economic 4 pini Philips Master PL-C 4P 18W, G24q-2, 13000 ore, 2700k, lumina calda";"PS00268";"PH SURSE";"http://etbm.ro/bec-economic-4-pini-philips-master-pl-c-4p-18w-g24q-2-13000-ore-2700k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0013156_bec-economic-4-pini-philips-master-pl-c-4p-18w-g24q-2-13000-ore-2700k-lumina-calda.jpeg";"15";"11.04";"RON"
"PHILIPS";"8711500260901";"";"Bec economic 4 pini Philips Master PL-S 4P 9W, 2G7, 13000 ore, 2700k, lumina calda";"PS01572";"PH SURSE";"http://etbm.ro/bec-economic-4-pini-philips-master-pl-s-4p-9w-2g7-13000-ore-2700k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0013128_bec-economic-4-pini-philips-master-pl-s-4p-9w-2g7-13000-ore-2700k-lumina-calda.jpeg";"1";"9.60";"RON"
"PHILIPS";"8711500727510";"";"Tub fluorescent T8 Philips TL-D 36W/16 Yellow, G13, 12000 ore";"PS00382";"PH SURSE";"http://etbm.ro/tub-fluorescent-t8-philips-tl-d-36w16-yellow-g13-12000-ore";"http://etbm.ro/\content\images\thumbs\0013241_tub-fluorescent-t8-philips-tl-d-36w16-yellow-g13-12000-ore.jpeg";"67";"18.93";"RON"
"PHILIPS";"8711500643001";"";"Tub fluorescent T8 Philips TL-D 36W/17 Green, G13, 12000 ore";"PS00383";"PH SURSE";"http://etbm.ro/tub-fluorescent-t8-philips-tl-d-36w17-green-g13-12000-ore";"http://etbm.ro/\content\images\thumbs\0013243_tub-fluorescent-t8-philips-tl-d-36w17-green-g13-12000-ore.jpeg";"87";"18.93";"RON"
"PHILIPS";"8711500611024";"";"Bec economic 2 pini Philips Master PL-T 2P, forma stick, 26W, G24d-3, 10000 ore, 3000k, lumina calda";"PS00309";"PH SURSE";"http://etbm.ro/bec-economic-2-pini-philips-master-pl-t-2p-forma-stick-26w-g24d-3-10000-ore-3000k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0013471_bec-economic-2-pini-philips-master-pl-t-2p-forma-stick-26w-g24d-3-10000-ore-3000k-lumina-calda.jpeg";"7";"26.51";"RON"
"PHILIPS";"8711500469229";"";"Bec economic Philips Stick ESaver 11W, E27, 6000 ore, 2700k, lumina calda";"PS00119";"PH SURSE";"http://etbm.ro/bec-economic-philips-stick-esaver-11w-e27-6000-ore-2700k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0011080_bec-economic-philips-stick-esaver-11w-e27-6000-ore-2700k-lumina-calda.jpeg";"7";"8.12";"RON"
"PHILIPS";"8711500642615";"";"Tub fluorescent circular Philips Master TL5 Circular 60W, 2GX13, 12000 ore, 4000k, lumina neutra";"PS02021";"PH SURSE";"http://etbm.ro/tub-fluorescent-circular-philips-master-tl5-circular-60w-2gx13-12000-ore-4000k-lumina-neutra";"http://etbm.ro/\content\images\thumbs\0013218_tub-fluorescent-circular-philips-master-tl5-circular-60w-2gx13-12000-ore-4000k-lumina-neutra.jpeg";"4";"54.78";"RON"
"PHILIPS";"2059595041538";"";"Tub fluorescent T5 Philips TL Mini 4W/33, G5, 4100k";"PS02591";"PH SURSE";"http://etbm.ro/tub-fluorescent-t5-philips-tl-mini-4w33-g5-4100k";"http://etbm.ro/\content\images\thumbs\0013301_tub-fluorescent-t5-philips-tl-mini-4w33-g5-4100k.jpeg";"1";"7.16";"RON"
"PHILIPS";"8711500712226";"";"Bec economic Philips Master PL-E forma stick 20W E27, 6500k, lumina rece";"PS00191";"PH SURSE";"http://etbm.ro/bec-economic-philips-master-pl-e-forma-stick-20w-e27-6500k-lumina-rece";"http://etbm.ro/\content\images\thumbs\0011087_bec-economic-philips-master-pl-e-forma-stick-20w-e27-6500k-lumina-rece.jpeg";"12";"29.70";"RON"
"PHILIPS";"8710163211541";"";"Bec economic spirala Philips Tornado T2 8W, E27, 6500k, lumina rece";"PS01745";"PH SURSE";"http://etbm.ro/bec-economic-spirala-philips-tornado-t2-8w-e27-6500k-lumina-rece";"http://etbm.ro/\content\images\thumbs\0011109_bec-economic-spirala-philips-tornado-t2-8w-e27-6500k-lumina-rece.jpeg";"141";"8.12";"RON"
"PHILIPS";"8711500409690";"";"Bec halogen capsula Philips Capsuleline 5W, G4, 12V, CL, 4000 ore, 2800k, lumina calda";"PS00152";"PH SURSE";"http://etbm.ro/bec-halogen-capsula-philips-capsuleline-5w-g4-12v-cl-4000-ore-2800k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0009326_bec-halogen-capsula-philips-capsuleline-5w-g4-12v-cl-4000-ore-2800k-lumina-calda.jpeg";"11";"6.10";"RON"
"PHILIPS";"8711500704740";"";"Tub fluorescent T5 Philips Master TL Mini 8W, G5, 4000 ore, 2700k, lumina calda";"PS02299";"PH SURSE";"http://etbm.ro/tub-fluorescent-t5-philips-master-tl-mini-8w-g5-4000-ore-2700k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0008337_tub-fluorescent-t5-philips-master-tl-mini-8w-g5-4000-ore-2700k-lumina-calda.jpeg";"1";"9.66";"RON"
"PHILIPS";"8711500635273";"";"Bec economic 2 pini Philips Master PL-C 2P 18W, G24d-2, 10000 ore, 6500k, lumina rece";"PS02289";"PH SURSE";"http://etbm.ro/bec-economic-2-pini-philips-master-pl-c-2p-18w-g24d-2-10000-ore-6500k-lumina-rece";"http://etbm.ro/\content\images\thumbs\0011085_bec-economic-2-pini-philips-master-pl-c-2p-18w-g24d-2-10000-ore-6500k-lumina-rece.jpeg";"1";"12.88";"RON"
"PHILIPS";"8727900820546";"";"Bec halogen Philips EcoClassic 18W E14 230V B35 1CT 15 SRP";"PS02817";"PH SURSE";"http://etbm.ro/bec-halogen-philips-ecoclassic-18w-e14-230v-b35-1ct-15-srp";"http://etbm.ro/\content\images\thumbs\0007319_bec-halogen-philips-ecoclassic-18w-e14-230v-b35-1ct-15-srp.jpeg";"919";"5.84";"RON"
"PHILIPS";"8718291698364";"";"Bec Economic Philips Economy Twister 15W E27 lumina calda";"PS02878";"PH SURSE";"http://etbm.ro/bec-economic-philips-economy-twister-15w-e27-lumina-calda";"http://etbm.ro/\content\images\thumbs\0011100_bec-economic-philips-economy-twister-15w-e27-lumina-calda.jpeg";"1";"9.60";"RON"
"PHILIPS";"8718291567532";"";"Bec economic Philips Small Economy, forma stick, 20W, E27, 2700k, lumina calda";"PS02375";"PH SURSE";"http://etbm.ro/bec-economic-philips-small-economy-forma-stick-20w-e27-2700k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0008327_bec-economic-philips-small-economy-forma-stick-20w-e27-2700k-lumina-calda.jpeg";"36";"8.12";"RON"
"PHILIPS";"8711500642592";"";"Tub fluorescent circular Philips Master TL5 Circular 60W, 2GX13, 12000 ore, 3000k, lumina calda";"PS02001";"PH SURSE";"http://etbm.ro/tub-fluorescent-circular-philips-master-tl5-circular-60w-2gx13-12000-ore-3000k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0013217_tub-fluorescent-circular-philips-master-tl5-circular-60w-2gx13-12000-ore-3000k-lumina-calda.jpeg";"1";"64.64";"RON"
"PHILIPS";"8711500726872";"";"Tub fluorescent T8 Philips TL-D 18W/16 Yellow, G13, 12000 ore";"PS00375";"PH SURSE";"http://etbm.ro/tub-fluorescent-t8-philips-tl-d-18w16-yellow-g13-12000-ore";"http://etbm.ro/\content\images\thumbs\0013239_tub-fluorescent-t8-philips-tl-d-18w16-yellow-g13-12000-ore.jpeg";"37";"16.35";"RON"
"PHILIPS";"8711500642981";"";"Tub fluorescent T8 Philips TL-D 18W Green, G13, 12000 ore";"PS00376";"PH SURSE";"http://etbm.ro/tub-fluorescent-t8-philips-tl-d-18w-green-g13-12000-ore";"http://etbm.ro/\content\images\thumbs\0013242_tub-fluorescent-t8-philips-tl-d-18w-green-g13-12000-ore.jpeg";"79";"16.35";"RON"
"PHILIPS";"8711500639561";"";"Tub fluorescent Philips Master TL5 High Output 49W, G5, 30000 ore, 4700k";"PS01502";"PH SURSE";"http://etbm.ro/tub-fluorescent-philips-master-tl5-high-output-49w-g5-30000-ore-4700k";"http://etbm.ro/\content\images\thumbs\0013336_tub-fluorescent-philips-master-tl5-high-output-49w-g5-30000-ore-4700k.jpeg";"68";"16.14";"RON"
"PHILIPS";"8711500543851";"";"Bec economic Philips Master PL-E forma stick 27W, E27, 20000 ore, 2700k, lumina calda";"PS01563";"PH SURSE";"http://etbm.ro/bec-economic-philips-master-pl-e-forma-stick-27w-e27-20000-ore-2700k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0011082_bec-economic-philips-master-pl-e-forma-stick-27w-e27-20000-ore-2700k-lumina-calda.jpeg";"1";"50.96";"RON"
"PHILIPS";"8711500643100";"";"Tub fluorescent T5 Philips Master TL5 High Output 39W, G5, 30000 ore, 2700k, lumina calda";"PS01850";"PH SURSE";"http://etbm.ro/tub-fluorescent-t5-philips-master-tl5-high-output-39w-g5-30000-ore-2700k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0013335_tub-fluorescent-t5-philips-master-tl5-high-output-39w-g5-30000-ore-2700k-lumina-calda.jpeg";"14";"20.91";"RON"
"PHILIPS";"8711500610997";"";"Bec economic 4 pini Philips Master PL-T 4P, forma stick, 18W, G24q-2, 13000 ore, 4000k, lumina neutra";"PS02284";"PH SURSE";"http://etbm.ro/bec-economic-4-pini-philips-master-pl-t-4p-forma-stick-18w-g24q-2-13000-ore-4000k-lumina-neutra";"http://etbm.ro/\content\images\thumbs\0013473_bec-economic-4-pini-philips-master-pl-t-4p-forma-stick-18w-g24q-2-13000-ore-4000k-lumina-neutra.jpeg";"11";"18.22";"RON"
"PHILIPS";"8711500261199";"";"Bec economic 4 pini Philips Master PL-S 4P 11W, 2G7, 13000 ore, 3000k, lumina calda";"PS00297";"PH SURSE";"http://etbm.ro/bec-economic-4-pini-philips-master-pl-s-4p-11w-2g7-13000-ore-3000k-lumina-calda";"http://etbm.ro/\content\images\thumbs\0013140_bec-economic-4-pini-philips-master-pl-s-4p-11w-2g7-13000-ore-3000k-lumina-calda.jpeg";"25";"9.60";"RON"
"PHILIPS";"8710163405155";"";"Bec economic spirala Philips, Tornado T2 20W, E27, 6500k, lumina rece";"PS02069";"PH SURSE";"http://etbm.ro/bec-economic-spirala-philips-tornado-t2-20w-e27-6500k-lumina-rece";"http://etbm.ro/\content\images\thumbs\0011113_bec-economic-spirala-philips-tornado-t2-20w-e27-6500k-lumina-rece.jpeg";"7";"22.71";"RON"
"PHILIPS";"8711500427069";"";"Bec halogen reflector Philips Aluline 111 100W G53 12V 24D";"PS00025";"PH SURSE";"http://etbm.ro/bec-halogen-reflector-philips-aluline-111-100w-g53-12v-24d";"http://etbm.ro/\content\images\thumbs\0009333_bec-halogen-reflector-philips-aluline-111-100w-g53-12v-24d.jpeg";"21";"24.38";"RON"
"PHILIPS";"8711500426987";"";"Bec halogen reflector Philips Aluline 111 75W G53 12V 8D";"PS01651";"PH SURSE";"http://etbm.ro/bec-halogen-reflector-philips-aluline-111-75w-g53-12v-8d";"http://etbm.ro/\content\images\thumbs\0009335_bec-halogen-reflector-philips-aluline-111-75w-g53-12v-8d.jpeg";"71";"21.31";"RON"
"PHILIPS";"8718291662969";"";"Bec economic spirala Philips Tornado T2, 20W, E27, 8000 ore, lumina calda";"PS02242";"PH SURSE";"http://etbm.ro/bec-economic-spirala-philips-tornado-t2-20w-e27-8000-ore-lumina-calda";"http://etbm.ro/\content\images\thumbs\0011112_bec-economic-spirala-philips-tornado-t2-20w-e27-8000-ore-lumina-calda.jpeg";"1";"11.76";"RON"
"PHILIPS";"8711500427045";"";"Bec halogen reflector Philips Aluline 111 100W G53 12V 8D";"PS01701";"PH SURSE";"http://etbm.ro/bec-halogen-reflector-philips-aluline-111-100w-g53-12v-8d";"http://etbm.ro/\content\images\thumbs\0009334_bec-halogen-reflector-philips-aluline-111-100w-g53-12v-8d.jpeg";"99";"21.31";"RON"
"PHILIPS";"8727900892574";"";"Bec economic Philips MST Genie forma stick 8W, E14, lumina rece, 6000 ore";"PS02114";"PH SURSE";"http://etbm.ro/bec-economic-philips-mst-genie-forma-stick-8w-e14-lumina-rece-6000-ore";"http://etbm.ro/\content\images\thumbs\0011065_bec-economic-philips-mst-genie-forma-stick-8w-e14-lumina-rece-6000-ore.jpeg";"99";"8.12";"RON"
